,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,6.1923,0.54554,3.19653,6.88339,4.43316
1966-01-01,6.41002,0.86427,4.83878,6.60511,5.89814
1971-01-01,6.05975,0.91208,5.1865,5.6431,5.68194
1976-01-01,5.82942,0.85753,6.01354,5.04254,6.0842
1981-01-01,5.97785,0.98908,6.52718,4.68985,6.22827
1986-01-01,5.69195,1.08152,5.84816,4.47879,5.71653
1991-01-01,5.36562,1.20427,4.23212,4.56405,4.63481
1996-01-01,5.19605,1.26535,2.8089,4.22838,3.10659
2001-01-01,4.38575,1.25464,2.97507,4.48269,4.32665
2006-01-01,5.68909,1.36613,2.18311,3.9341,1.79425
2011-01-01,5.74123,1.331,4.02035,3.6687,3.27883
2016-01-01,5.43133,1.44096,4.78663,3.44022,4.23648
2021-01-01,6.69596,1.54786,5.58137,3.88814,4.32141
