,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,7.86837,0.27511,4.00837,10.88854,7.30365
1966-01-01,8.28911,0.37652,6.12592,11.45675,9.67007
1971-01-01,9.37561,0.3351,7.35156,11.40776,9.7188
1976-01-01,9.79408,0.26419,9.34337,11.25529,11.06877
1981-01-01,10.67683,0.27228,10.99546,11.92635,12.51725
1986-01-01,10.84243,0.27115,10.51168,11.54244,11.48284
1991-01-01,11.35688,0.28066,8.05217,11.23312,8.20908
1996-01-01,11.20366,0.27511,5.3973,11.73032,6.19907
2001-01-01,10.05113,0.24804,6.22326,15.30149,11.72166
2006-01-01,13.90197,0.246,4.66881,16.63606,7.64889
2011-01-01,14.39672,0.22189,8.75837,15.8463,10.42984
2016-01-01,15.99375,0.23195,12.40535,18.95296,15.59651
2021-01-01,16.79534,0.28117,12.3372,20.97713,16.80017
