,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.25322,0.02487,0.1544,0.22713,0.15318
1966-01-01,0.26569,0.03283,0.28361,0.21925,0.26999
1971-01-01,0.23136,0.02809,0.28753,0.20775,0.29201
1976-01-01,0.25432,0.02161,0.45735,0.21706,0.4417
1981-01-01,0.26056,0.02261,0.33388,0.19148,0.2874
1986-01-01,0.25756,0.02236,0.27099,0.18903,0.22482
1991-01-01,0.20428,0.02166,0.17714,0.17986,0.17439
1996-01-01,0.1791,0.02019,0.10915,0.16421,0.11444
2001-01-01,0.16014,0.01818,0.12444,0.14208,0.12456
2006-01-01,0.18899,0.01669,0.09751,0.14008,0.06529
2011-01-01,0.18817,0.01513,0.17786,0.11985,0.12468
2016-01-01,0.16763,0.01513,0.2032,0.12789,0.1786
2021-01-01,0.13138,0.01435,0.16574,0.12052,0.16922
