,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,5.42516,0.01038,3.09728,5.51903,3.20154
1966-01-01,5.58053,0.01335,4.74521,5.3274,4.50542
1971-01-01,5.72847,0.01195,5.63573,5.15906,5.07826
1976-01-01,6.06737,0.00966,6.79445,4.99114,5.72788
1981-01-01,5.96729,0.01011,6.87358,5.06543,5.98183
1986-01-01,5.54012,0.01024,5.9323,4.60779,5.01022
1991-01-01,5.04979,0.01094,4.27736,4.61542,3.85393
1996-01-01,4.68354,0.01073,2.75903,4.82824,2.91446
2001-01-01,4.38972,0.01018,3.14204,4.7815,3.544
2006-01-01,5.1184,0.00993,2.35282,4.9632,2.20755
2011-01-01,4.61039,0.00903,3.89528,3.95622,3.25014
2016-01-01,4.89099,0.00916,5.09173,4.63435,4.84425
2021-01-01,4.83644,0.00645,4.8544,4.04869,4.0731
