,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,5.82815,0.44245,3.22428,7.23952,5.0781
1966-01-01,6.57807,0.6016,5.12269,7.42903,6.57525
1971-01-01,7.22983,0.53496,6.05151,7.29447,6.65111
1976-01-01,7.93633,0.41441,7.95458,7.21882,7.65148
1981-01-01,8.57702,0.42908,9.20646,7.56485,8.62337
1986-01-01,8.71225,0.43022,8.58034,7.3476,7.64591
1991-01-01,9.07753,0.44914,6.55238,7.12718,5.05117
1996-01-01,9.04787,0.44125,4.44378,7.25082,3.08798
2001-01-01,7.8761,0.39876,5.0821,9.29734,6.9021
2006-01-01,11.31398,0.3977,3.85882,10.17658,3.11912
2011-01-01,11.71555,0.35936,7.12268,9.97257,5.73905
2016-01-01,12.85281,0.3749,10.01598,11.77564,9.31371
2021-01-01,13.62762,0.412,9.92209,12.69562,9.4021
