,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.48874,0.13765,0.14757,0.47777,0.27424
1966-01-01,0.61864,0.1958,0.21848,0.54461,0.34024
1971-01-01,0.56528,0.19822,0.2263,0.48978,0.34902
1976-01-01,0.59777,0.20209,0.16926,0.51913,0.29272
1981-01-01,0.58358,0.24272,0.24513,0.64901,0.55329
1986-01-01,0.5112,0.24409,0.30823,0.59113,0.63226
1991-01-01,0.5465,0.28648,0.21764,0.68111,0.63872
1996-01-01,0.52351,0.32488,0.19617,0.6443,0.64183
2001-01-01,0.55156,0.32746,0.15902,0.76411,0.69903
2006-01-01,0.50198,0.3276,0.06931,0.73057,0.6255
2011-01-01,0.5132,0.31828,0.13698,0.64991,0.59197
2016-01-01,0.55263,0.33982,0.10138,0.66768,0.55625
2021-01-01,0.40918,0.38212,0.11663,0.66993,0.7595
