,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,1.31678,14.81825,0.68848,1.78898,15.97893
1966-01-01,1.31118,20.7514,0.98308,1.84642,22.26972
1971-01-01,1.38575,18.07528,1.1854,1.59434,19.46927
1976-01-01,1.29126,13.69028,1.37268,1.34515,15.11686
1981-01-01,1.43794,14.08584,1.54333,1.39624,15.58746
1986-01-01,1.36012,13.84456,1.32396,1.25278,15.06119
1991-01-01,1.2935,14.16209,0.95825,1.24397,15.07081
1996-01-01,1.31619,13.78645,0.66964,1.55452,14.69442
2001-01-01,1.11873,13.79043,0.74406,1.38868,14.80443
2006-01-01,1.53648,13.07773,0.55587,1.13681,13.23393
2011-01-01,1.60711,12.67307,1.03798,0.75917,12.86311
2016-01-01,1.65942,13.08608,1.38943,0.6201,13.43619
2021-01-01,1.75304,13.91127,1.40063,0.67507,14.23394
