id,name,lat,lon,obs_q
21FLEECO_WQX-10MIGR91,,26.6115748,-81.855809,
21FLEECO_WQX-16-18GR,,26.681925,-81.910913,
21FLEECO_WQX-16-3GR,,26.659968,-81.897703,
21FLEECO_WQX-18-6GR,,26.691442,-81.858878,
21FLEECO_WQX-20-29GR,,26.755381,-81.851405,
21FLEECO_WQX-20-9GR,,26.704175,-81.844789,
21FLEECO_WQX-20A-11GR,,26.708698,-81.839719,
21FLEECO_WQX-20A-19GR,,26.734018,-81.843601,
21FLEECO_WQX-21-7GR,,26.715281,-81.828997,
21FLEECO_WQX-22-18GR,,26.74263,-81.81866,
21FLEECO_WQX-22-7GR,,26.715253,-81.821958,
21FLEECO_WQX-23-5GR,,26.715748,-81.808624,
21FLEECO_WQX-24-19GR,,26.746092,-81.795403,
21FLEECO_WQX-24-7GR,,26.715065,-81.799786,
21FLEECO_WQX-25-GR20,,26.714956,-81.780001,
21FLEECO_WQX-26-GR20,,26.718929,-81.765178,
21FLEECO_WQX-27-6GR,,26.740151,-81.736947,
21FLEECO_WQX-27O-GR20,,26.740298,-81.755697,
21FLEECO_WQX-28-5GR,,26.727214,-81.719056,
21FLEECO_WQX-29-8GR,,26.730658,-81.701564,
21FLEECO_WQX-37-4GR,,26.708828,-81.599338,
21FLEECO_WQX-38-3GR,,26.715142,-81.672561,
21FLEECO_WQX-39-GR20,,26.718666,-81.68817,
21FLEECO_WQX-40-18GR,,26.670333,-81.731972,
21FLEECO_WQX-40-32GR,,26.640761,-81.685127,
21FLEECO_WQX-46B-9GR,,26.475382,-81.836718,
21FLEECO_WQX-46B-L6GR,,26.459108,-81.826545,
21FLEECO_WQX-47A-15GR,,26.435017,-81.81045,
21FLEECO_WQX-47A-28GR,,26.445051,-81.788494,
21FLEECO_WQX-47A-4GR,,26.440084,-81.827842,
21FLEECO_WQX-47B-11GR,,26.409601,-81.811374,
21FLEECO_WQX-48-10GR,,26.368195,-81.820394,
21FLEECO_WQX-48-15GR,,26.365087,-81.807608,
21FLEECO_WQX-48-25GR,,26.362296,-81.790384,
21FLEECO_WQX-BILLGR20,,26.654238,-81.840397,
21FLEECO_WQX-BILLGR60,,26.665215,-81.812236,
21FLEECO_WQX-DEEPGR10,,26.539153,-81.918514,
21FLEECO_WQX-DEEPGR50,,26.518467,-81.923533,
21FLEECO_WQX-GATRGR30,,26.694161,-82.038869,
21FLEECO_WQX-GATRGR60,,26.744039,-81.916708,
21FLEECO_WQX-GATRGR91,,26.744585,-81.855695,
21FLEECO_WQX-HENDGR20,,26.527671,-81.875002,
21FLEECO_WQX-HENDGR30,,26.521056,-81.883313,
21FLEECO_WQX-IMPRGR30,,26.338792,-81.804903,
21FLEECO_WQX-IMPRGR41,,26.338919,-81.78625,
21FLEECO_WQX-IMPRGR51,,26.343744,-81.777744,
21FLEECO_WQX-POWLGR20,,26.683132,-81.877392,
21FLEECO_WQX-POWLGR51,,26.683622,-81.874903,
21FLEECO_WQX-POWLGR81,,26.689801,-81.874989,
21FLEECO_WQX-SIXMILE5,,26.521882,-81.85419,
21FLEECO_WQX-WHISGR10,,26.57501,-81.890989,
21FLEECO_WQX-WHISGR50,,26.560851,-81.872139,
21FLEECO_WQX-YFC-CI,,26.681003,-81.904339,
21FLGW_WQX-21380,,28.79953,-82.5884,
21FLGW_WQX-21461,,30.709168,-86.971999,
21FLGW_WQX-3494,,25.95259,-81.3559,
21FLGW_WQX-3497,,26.932762,-81.315236,
21FLGW_WQX-3499,,27.10027,-82.33277,
21FLGW_WQX-3500,,27.11245,-80.28455,
21FLGW_WQX-3501,,27.22532,-80.96256,
21FLGW_WQX-3502,,27.32297,-82.47215,
21FLGW_WQX-3504,,27.46897,-80.33826,
21FLGW_WQX-3505,,27.513795,-82.367013,
21FLGW_WQX-3507,,28.054594,-82.363986,
21FLGW_WQX-3508,,28.06861,-80.6225,
21FLGW_WQX-3509,,28.21445,-82.66593,
21FLGW_WQX-3513,,28.988548,-82.349844,
21FLGW_WQX-3515,,29.18308,-81.5227,
21FLGW_WQX-3516,,29.21694,-81.10916,
21FLGW_WQX-3517,,29.37305,-81.90166,
21FLGW_WQX-3519,,29.59262,-82.93849,
21FLGW_WQX-3521,,29.85294,-82.60718,
21FLGW_WQX-3522,,29.957818,-82.931964,
21FLGW_WQX-3524,,29.948569,-85.016186,
21FLGW_WQX-3526,,30.147834,-83.968976,
21FLGW_WQX-3527,,30.176743,-84.668499,
21FLGW_WQX-3528,,30.199413,-84.177994,
21FLGW_WQX-3530,,30.384712,-83.173384,
21FLGW_WQX-3531,,30.384751,-85.556987,
21FLGW_WQX-3532,,30.426464,-84.927376,
21FLGW_WQX-3533,,30.44086,-86.86642,
21FLGW_WQX-3534,,30.451176,-85.898033,
21FLGW_WQX-3536,,30.669151,-86.186607,
21FLGW_WQX-3537,,30.57492564,-81.60864148,
21FLGW_WQX-3538,,30.59849,-83.07319,
21FLGW_WQX-3539,WIT010,30.635414,-83.311566,
21FLGW_WQX-3540,,30.669228,-84.305196,
21FLGW_WQX-3541,,30.670181,-87.267008,
21FLGW_WQX-3542,S250,30.690285,-87.440407,
21FLGW_WQX-3543,,30.700731,-84.859462,
21FLGW_WQX-3544,,30.73777,-81.68722,
21FLGW_WQX-3545,,30.833395,-86.733732,
21FLGW_WQX-3546,,30.925354,-86.559172,
21FLGW_WQX-3547,,30.947547,-85.258037,
21FLGW_WQX-3548,,30.949894,-85.843309,
21FLGW_WQX-3549,,30.964065,-87.235993,
21FLGW_WQX-3550,,30.97836,-87.52802,
21FLGW_WQX-3551,,30.571127,-86.924707,
21FLGW_WQX-3552,,30.287188,-85.144941,
21FLGW_WQX-3553,,29.98035253,-81.62093592,
21FLGW_WQX-3554,,27.872737,-82.211202,
21FLGW_WQX-3555,,27.671372,-82.352374,
21FLGW_WQX-3556,,27.221157,-81.876367,
21FLGW_WQX-3557,,28.54274709,-80.94262481,
21FLGW_WQX-3558,,26.3223,-80.7745,
21FLGW_WQX-3559,,26.33007,-80.21226,
21FLGW_WQX-3560,,28.352453,-82.126144,
21FLGW_WQX-3561,,27.375163,-81.796309,
21FLGW_WQX-3565,,30.53488,-87.3428,
21FLGW_WQX-3566,,28.51887,-82.5807,
21FLGW_WQX-3568,,26.7212,-81.693248,
21FLGW_WQX-3569,,28.52465,-81.2439,
21FLGW_WQX-3571,,25.54538,-80.34588,
21FLGW_WQX-3572,,25.81065,-80.26421,
21FLGW_WQX-6978,,29.786729,-83.321638,
21FLHILL_WQX-103,,27.99741466,-82.5865138,
21FLHILL_WQX-104,,27.98186804,-82.56259527,
21FLHILL_WQX-105,,28.02213318,-82.43496002,
21FLHILL_WQX-106,,28.05464639,-82.36428191,
21FLHILL_WQX-107,,28.04791484,-82.26789792,
21FLHILL_WQX-108,,28.15009092,-82.22120095,
21FLHILL_WQX-109,,27.9458067,-82.40167025,
21FLHILL_WQX-110,,27.95246457,-82.37088011,
21FLHILL_WQX-111,,27.93789085,-82.19390256,
21FLHILL_WQX-112,,27.70443359,-82.44827935,
21FLHILL_WQX-113,,27.67162925,-82.35211918,
21FLHILL_WQX-114,,27.85731107,-82.2693135,
21FLHILL_WQX-115,,27.86293591,-82.13701009,
21FLHILL_WQX-116,,27.86258588,-82.13705531,
21FLHILL_WQX-129,,27.70467689,-82.19781675,
21FLHILL_WQX-132,,27.83531614,-82.34613999,
21FLHILL_WQX-133,,27.91500958,-82.40210067,
21FLHILL_WQX-137,,27.96657974,-82.47493884,
21FLHILL_WQX-138,,27.91541211,-82.39339674,
21FLHILL_WQX-139,,27.72234509,-82.06116548,
21FLHILL_WQX-140,,27.66282956,-82.30095378,
21FLHILL_WQX-141,,28.02581806,-82.58107302,
21FLHILL_WQX-143,,28.13989555,-82.14973825,
21FLHILL_WQX-144,,27.83802149,-82.38190696,
21FLHILL_WQX-147,,27.98164677,-82.35479145,
21FLHILL_WQX-148,,28.0861219,-82.27080552,
21FLHILL_WQX-149,,28.03029422,-82.14066948,
21FLHILL_WQX-151,,27.9084617,-82.18932082,
21FLHILL_WQX-152,,28.01061106,-82.4648583,
21FLHILL_WQX-153,,27.869101,-82.326401,
21FLHILL_WQX-154,,27.92691324,-82.06519923,
21FLHILL_WQX-155,,27.85410681,-82.24654133,
21FLHILL_WQX-160,,28.06563445,-82.56581614,
21FLHILL_WQX-161,,28.06519297,-82.55508443,
21FLHILL_WQX-166,,27.87266,-82.21126,
21FLLOX_WQX-100,,26.9772665,-80.1659744,
21FLLOX_WQX-107,,26.9781918,-80.1463321,
21FLLOX_WQX-65,,26.9911379,-80.1550456,
21FLLOX_WQX-67,,26.9760027,-80.1633482,
21FLLOX_WQX-69,,26.9373094,-80.1761552,
21FLLOX_WQX-95,,26.9347254,-80.1911745,
21FLMANA_WQX-D1,,27.648594,-82.294442,
21FLMANA_WQX-D3,,27.6019444,-82.2111111,
21FLMANA_WQX-GC2,,27.553586,-82.389558,
21FLMANA_WQX-TS1,,27.4241666,-82.4945,
21FLMANA_WQX-TS2,,27.41120043,-82.48204132,
21FLMANA_WQX-TS3,,27.38888141,-82.45953785,
21FLMANA_WQX-TS4,,27.39665,-82.452422,
21FLMANA_WQX-TS5,,27.4206666,-82.4331666,
21FLMANA_WQX-TS6,,27.420272,-82.425714,
21FLMANA_WQX-TS7,,27.43465,-82.466692,
21FLMANA_WQX-UM1,,27.5141666,-82.3668333,
21FLMANA_WQX-UM3,,27.494308,-82.307594,
21FLMANA_WQX-UM4,,27.4675,-82.2706666,
21FLSFWM_WQX-11706,,26.33103833,-80.88166194,
21FLSFWM_WQX-17545,,26.83826471,-81.08414778,
21FLSFWM_WQX-17766,,26.86406667,-80.632375,
21FLSFWM_WQX-18085,,27.65964167,-81.13427222,
21FLSFWM_WQX-18130,,27.22587778,-80.96258056,
21FLSFWM_WQX-18202,,27.03383083,-81.07119306,
21FLSFWM_WQX-18207,,27.09265528,-81.00614,
21FLSFWM_WQX-18222,,26.84078333,-81.08352222,
21FLSFWM_WQX-18245,,26.72273465,-81.69101894,
21FLSFWM_WQX-20348,,26.33013611,-80.88190833,
21FLSFWM_WQX-24152,,26.43269167,-80.98033889,
21FLSFWM_WQX-24332,,27.31434222,-80.83714139,
21FLSFWM_WQX-28135,,26.42866806,-81.12683222,
21FLSFWM_WQX-28136,,26.46248889,-80.94718444,
21FLSFWM_WQX-28137,,26.53316861,-80.9484675,
21FLSFWM_WQX-29653,,26.997645,-81.06830583,
21FLSFWM_WQX-29784,,26.43332639,-80.97728556,
21FLSFWM_WQX-30853,,27.33093056,-81.25323056,
21FLSFWM_WQX-30854,,27.44275,-81.2974,
21FLSFWM_WQX-31228,,25.76145917,-80.50173806,
21FLSFWM_WQX-35206,,27.15746111,-80.67653889,
21FLSFWM_WQX-39816,,26.60851278,-80.98366083,
21FLSFWM_WQX-40096,,26.43403333,-80.95355,
21FLSFWM_WQX-4199,,27.20186028,-80.29921306,
21FLSFWM_WQX-4203,,27.26144722,-80.35933361,
21FLSFWM_WQX-4206,,27.46896361,-80.3382525,
21FLSFWM_WQX-4329,,27.11163333,-80.28498056,
21FLSFWM_WQX-5736,,26.82709139,-80.58376639,
21FLSFWM_WQX-6031,,26.67258194,-80.63744611,
21FLSFWM_WQX-8307,,26.67867583,-80.44543444,
21FLSFWM_WQX-8879,,27.40299167,-80.39902778,
21FLSFWM_WQX-C41H78,,26.9977778,-81.0683333,
21FLSFWM_WQX-C44S80,,27.1102778,-80.2852778,
21FLSFWM_WQX-ENR012,,26.5980556,-80.4422222,
21FLSFWM_WQX-G302,,26.6763889,-80.3808333,
21FLSFWM_WQX-G311,,26.6794444,-80.3633333,
21FLSFWM_WQX-G370,,26.3963889,-80.5888889,
21FLSFWM_WQX-G372,,26.4358333,-80.8077778,
21FLSFWM_WQX-GORDYRD,,27.4027778,-80.3988889,
21FLSFWM_WQX-S177,,25.4027778,-80.5583333,
21FLSFWM_WQX-S178,,25.4080556,-80.5238889,
21FLSFWM_WQX-S18C,,25.3305556,-80.525,
21FLSFWM_WQX-S235,,26.8380556,-81.0852778,
21FLSFWM_WQX-S319,,26.6827778,-80.3261111,
21FLSFWM_WQX-S331-173,,25.6122222,-80.5088889,
21FLSFWM_WQX-S332DX,,25.4833056,-80.5628889,
21FLSFWM_WQX-S333,,25.7622222,-80.6741667,
21FLSFWM_WQX-S352,,26.8641667,-80.6325,
21FLSFWM_WQX-S356-334,,25.7613889,-80.5016667,
21FLSFWM_WQX-S361,,26.6486111,-80.3161111,
21FLSFWM_WQX-S4,,26.7902778,-80.9616667,
21FLSFWM_WQX-S6,,26.4719444,-80.4458333,
21FLSFWM_WQX-S7,,26.3355556,-80.5366667,
21FLSFWM_WQX-S71,,27.0338889,-81.0711111,
21FLSFWM_WQX-S77,,26.8391667,-81.0852778,
21FLSFWM_WQX-S78,,26.7897222,-81.3027778,
21FLSFWM_WQX-S79,,26.7238889,-81.6983333,
21FLSWFD_WQX-17975,,27.87988056,-82.04878333,
21FLSWFD_WQX-23917,,27.49965556,-81.81037778,
21FLSWFD_WQX-23949,,27.48743177,-82.02334678,
21FLSWFD_WQX-24049,,27.19977778,-81.98780556,
21FLSWFD_WQX-24431,,27.16663889,-81.8795,
21FLSWFD_WQX-24734,,27.92495833,-81.72631111,
21FLSWFD_WQX-24764,,27.93835833,-81.85119167,
21FLSWFD_WQX-24805,,27.7517,-81.78189722,
21FLSWFD_WQX-24833,,27.90237222,-81.81760278,
21FLSWFD_WQX-24878,,27.70716111,-81.80752778,
21FLSWFD_WQX-24942,,27.620475,-81.82568611,
21GAEPD_WQX-RV_01_109,Savannah River - Seaboard Coast Line Railway; North of Clyo,32.525,-81.264,
21GAEPD_WQX-RV_01_87,Savannah River - 0.5 Mile Downstream from Spirit Creek,33.3306,-81.9153,
21GAEPD_WQX-RV_02_298,Ogeechee River - Georgia Highway 24 nr Oliver; GA,32.4948,-81.5558,
21GAEPD_WQX-RV_03_502,Oconee River at Barnett Shoals Road near Athens; GA,33.8562,-83.3265,
21GAEPD_WQX-RV_03_640,Oconee River at Interstate Highway 16 near Dublin; GA,32.4804,-82.8582,
21GAEPD_WQX-RV_04_853,South River at Island Shoals Road near Snapping Shoals; GA,33.4526,-83.9271,
21GAEPD_WQX-RV_04_876,Yellow River - Georgia Highway 212 near Stewart; GA,33.4543,-83.8813,
21GAEPD_WQX-RV_04_888,Alcovy River - Newton Factory Bridge Road near Stewart,33.4494,-83.8283,
21GAEPD_WQX-RV_04_892,Tussahaw Creek at Fincherville Road near Jackson; GA,33.3789,-83.9634,
21GAEPD_WQX-RV_05_2165,Ocmulgee River - New Macon Water Intake,32.8992,-83.6641,
21GAEPD_WQX-RV_05_2223,Ocmulgee River - U.S. Highway 341 at Lumber City,31.9199,-82.6743,
21GAEPD_WQX-RV_06_2846,Altamaha River - 6.0 Miles Downstream From Doctortown,31.6233,-81.7653,
21GAEPD_WQX-RV_07_2986,Satilla River - Georgia Highways 15 and 121,31.2167,-82.1625,
21GAEPD_WQX-RV_09_3181,Suwannee River - U.S. Highway 441 near Fargo; GA,30.6806,-82.5606,
21GAEPD_WQX-RV_09_3236,Withlacoochee River at Clyattsville-Nankin Road near Clyattsville; GA,30.6747,-83.3947,
21GAEPD_WQX-RV_10_3386,Ochlockonee River @ Hadley Ferry Rd. nr Calvary; GA,30.7317,-84.2355,
21GAEPD_WQX-RV_11_3485,Flint River at State Road 92 near Griffin; GA,33.3089,-84.3931,
21GAEPD_WQX-RV_11_3511,Flint River at SR 26 near Montezuma,32.2929,-84.0441,
21GAEPD_WQX-RV_11_3553,Flint River at State Road 234 near Albany; GA,31.5524,-84.1463,
21GAEPD_WQX-RV_11_3558,Flint River at State Road 37 at Newton; GA,31.3094,-84.335,
21GAEPD_WQX-RV_11_3563,Flint River at U.S. Highway 27-B near Bainbridge; GA,30.9109,-84.5805,
21GAEPD_WQX-RV_12_3841,Chattahoochee River at McGinnis Ferry Road,34.0506,-84.0977,
21GAEPD_WQX-RV_12_3859,Chattahoochee River - DeKalb County Water Intake,33.9731,-84.2631,
21GAEPD_WQX-RV_12_3870,Chattahoochee River at Cobb County Water Intake near Roswell; GA,33.9443,-84.405,
21GAEPD_WQX-RV_12_3891,Chattahoochee River - Atlanta Water Intake,33.8278,-84.455,
21GAEPD_WQX-RV_12_3902,Chattahoochee River at Belton Bridge Road near Lula; GA,34.4451,-83.6842,
21GAEPD_WQX-RV_12_3925,Chestatee River at State Road 400 near Dahlonega; GA,34.4667,-83.9689,
21GAEPD_WQX-RV_12_3934,Chattahoochee River at Bankhead Highway,33.7953,-84.5078,
21GAEPD_WQX-RV_12_3945,Chattahoochee River - Georgia Highway 92,33.6567,-84.6736,
21GAEPD_WQX-RV_12_3960,Chattahoochee River at Capps Ferry Road near Rico; GA,33.5778,-84.8086,
21GAEPD_WQX-RV_12_4003,Flat Creek at McEver Road near Gainesville; GA,34.2658,-83.885,
21GAEPD_WQX-RV_12_4039,New River at State Road 100 near Corinth; GA,33.2353,-84.9878,
21GAEPD_WQX-RV_12_4041,Chattahoochee River at U.S. Highway 27 near Franklin; GA,33.2792,-85.1,
21GAEPD_WQX-RV_12_4049,Yellow Jacket Creek at Hammet Road near Hogansville; GA,33.1392,-84.9753,
21GAEPD_WQX-RV_12_4084,Chattahoochee River - Downstream from Columbus WTF,32.4089,-84.9803,
21GAEPD_WQX-RV_12_4091,Chattahoochee River - Downstream Oswichee Creek,32.3,-84.9369,
21GAEPD_WQX-RV_12_4093,Chattahoochee River at Hichitee Creek (River Mile 127.6),32.2308,-84.9232,
21GAEPD_WQX-RV_12_4094,Chattahoochee River at Spur 39 near Omaha; Ga. (Seaboard RR),32.1436,-85.0453,
21GAEPD_WQX-RV_12_4110,Chattahoochee River at State Road 91 near Steam Mill; GA,30.9775,-85.0053,
21GAEPD_WQX-RV_12_4280,Big Creek at Roswell Water Intake near Roswell; GA,34.0179,-84.3525,
21GAEPD_WQX-RV_12_4316,Peachtree Creek at Northside Dr in Atlanta; GA,33.8194,-84.4078,
21GAEPD_WQX-RV_12_4329,Sweetwater Creek at Interstate Highway 20,33.7728,-84.6147,
21GAEPD_WQX-RV_13_4349,Little Tallapoosa River - Georgia Highway 100 near Bowden;  Georgia,33.4928,-85.2792,
21GAEPD_WQX-RV_13_4353,Tallapoosa River - Georgia Highway 8 below Tallapoosa; GA,33.7408,-85.3364,
21GAEPD_WQX-RV_14_4438,Conasauga at U.S. Highway 76 near Dalton; GA,34.783,-84.873,
21GAEPD_WQX-RV_14_4460,Conasauga River at Tilton Bridge near Tilton; GA,34.6667,-84.9283,
21GAEPD_WQX-RV_14_4518,Mountaintown Creek at State Road 282 (US Hwy 76) near Ellijay; GA,34.7034,-84.5398,
21GAEPD_WQX-RV_14_4520,Coosawattee River at Georgia Highway 5 near Ellijay; GA,34.6717,-84.5002,
21GAEPD_WQX-RV_14_4534,Oostanaula River at Rome Water Intake near Rome; GA,34.2703,-85.1733,
21GAEPD_WQX-RV_14_4549,Etowah River at State Road 5 spur near Canton; GA,34.2397,-84.4944,
21GAEPD_WQX-RV_14_4550,Shoal Creek at State Road 108 (Fincher Rd.) near Waleska; GA,34.2633,-84.5956,
21GAEPD_WQX-RV_14_4555,Little River at Georgia Highway 5 near Woodstock; GA,34.1222,-84.5043,
21GAEPD_WQX-RV_14_4586,Etowah River at Hardin Bridge (FAS 829) near Euharlee; GA,34.1889,-84.9251,
21GAEPD_WQX-RV_14_4622,Coosa River - Georgia/Alabama State Line Monitor near Cave Springs; GA,34.1983,-85.4439,
21GAEPD_WQX-RV_14_4640,Chattooga River at Holland-Chattoogaville Road (FAS1363) near Lyerly; GA,34.3356,-85.4453,
21GAEPD_WQX-RV_14_4851,Noonday Creek at Georgia Highway 92 (prorate for North Rope Mill Rd.) near Woodstock; GA,34.0855,-84.5294,
21GAEPD_WQX-RV_15_4918,West Chickamauga Creek - Georgia Highway 146 near Ringgold; GA,34.9572,-85.2056,
21IOWA_WQX-10030001,Upper Iowa River near Dorchester,43.421498,-91.508917,
21IOWA_WQX-10030002,Yellow River near Volney,43.111779,-91.264921,
21IOWA_WQX-10070001,Beaver Creek near Cedar Falls,42.57317,-92.506701,
21IOWA_WQX-10070002,Wolf Creek at La Porte City,42.315748,-92.193798,
21IOWA_WQX-10070003,West Fork Cedar River at Finchford,42.628973,-92.543666,
21IOWA_WQX-10070004,Black Hawk Creek at Waterloo,42.469475,-92.413605,
21IOWA_WQX-10090001,Cedar River near Janesville,42.649586,-92.46655,
21IOWA_WQX-10100001,Wapsipinicon River near Independence (US1),42.512157,-91.974035,
21IOWA_WQX-10120001,Shell Rock River at Shell Rock,42.711543,-92.581429,
21IOWA_WQX-10180001,Little Sioux River near Larrabee,42.864743,-95.463593,
21IOWA_WQX-10220001,Turkey River near Garber,42.739547,-91.261976,
21IOWA_WQX-10220002,Volga River near Elkport,42.749729,-91.27678,
21IOWA_WQX-10220003,Bloody Run Creek Site #1 (BR01),43.040499,-91.20555,
21IOWA_WQX-10250001,South Raccoon River near Redfield,41.57974,-94.182917,
21IOWA_WQX-10300001,Little Sioux River near Milford,43.318912,-95.181331,
21IOWA_WQX-10340001,Cedar River near Charles City (DS1),43.006027,-92.602611,
21IOWA_WQX-10360001,East Nishnabotna River near Shenandoah (US1),40.785673,-95.384891,
21IOWA_WQX-10400001,Boone River near Stratford,42.341042,-93.89227,
21IOWA_WQX-10420001,Iowa River near Gifford,42.310213,-93.075681,
21IOWA_WQX-10430001,Boyer River near Missouri Valley,41.573127,-95.845229,
21IOWA_WQX-10430002,Soldier River near Pisgah,41.830583,-95.931564,
21IOWA_WQX-10440001,Cedar Creek near Oakland Mills,40.925394,-91.673702,
21IOWA_WQX-10460001,West Fork Des Moines River near Humboldt,42.674371,-94.207142,
21IOWA_WQX-10490001,North Fork Maquoketa River near Hurstville,42.090178,-90.672122,
21IOWA_WQX-10500001,Indian Creek near Colfax,41.746157,-93.226094,
21IOWA_WQX-10520001,Old Mans Creek nr Iowa City,41.606526,-91.615628,
21IOWA_WQX-10540001,North Skunk River,41.283753,-92.257395,
21IOWA_WQX-10550001,East Fork of The Des Moines River near St. Joseph,42.951386,-94.233404,
21IOWA_WQX-10570001,Cedar River Downstream of Cedar Rapids (DS1),41.925742,-91.550586,
