,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,4.13802,0.11164,2.4159,4.69473,3.08424
1966-01-01,4.15537,0.13498,3.66846,4.47227,4.12033
1971-01-01,4.13645,0.11678,4.13364,4.33131,4.44529
1976-01-01,4.34481,0.09051,5.00771,4.01432,4.76773
1981-01-01,4.76028,0.45725,5.04772,3.86207,4.60677
1986-01-01,4.42508,0.08294,4.33015,3.42514,3.41315
1991-01-01,4.50875,0.08291,3.35557,3.53174,2.46148
1996-01-01,4.43237,0.08052,2.17941,3.36577,1.19333
2001-01-01,4.15909,0.07408,2.65419,3.36577,1.93495
2006-01-01,5.66557,0.07117,2.06278,3.36984,-0.16178
2011-01-01,6.05964,0.06449,3.77787,3.0201,0.80283
2016-01-01,6.31318,0.0658,5.02999,2.88958,1.6722
2021-01-01,7.07434,0.06587,5.36551,2.76118,1.11822
