basin,area_km2,Temperate-or-sub-polar-needleleaf-forest,Sub-polar-taiga-needleleaf-forest,Tropical-or-sub-tropical-broadleaf-evergreen-forest,Tropical-or-sub-tropical-broadleaf-deciduous-forest,Temperate-or-sub-polar-broadleaf-deciduous-forest,Mixed-Forest,Tropical-or-sub-tropical-shrubland,Temperate-or-sub-polar-shrubland,Tropical-or-sub-tropical-grassland,Temperate-or-sub-polar-grassland,Sub-polar-or-polar-shrubland-lichen-moss,Sub-polar-or-polar-grassland-lichen-moss,Sub-polar-or-polar-barren-lichen-moss,Wetland,Cropland,Barren-Lands,Urban-and-Built-up,Water,Snow-and-Ice,BD,CLAY,GRAV,OC,SAND,SILT,mean_elev,mean_slope,std_elev,std_slope
1042936,15.009869385460973,0.0003596475454055026,0.0,0.0,0.0,0.051789246538392376,0.0014985314391895942,0.0,0.0,0.0,0.0001798237727027513,0.0,0.0,0.0,0.1414014266019301,0.7026314212072169,0.0011388838937840915,0.04153929149433555,0.0594617275070431,0.0,155.0,15.5,17.5,302.5,47.25,36.75,261.7620016273393,1.1197121664032983,10.3127215502891,0.8370989829407277
1047619,1.6391184117154425,0.009330406147091108,0.0,0.0,0.0,0.15203073545554335,0.18386388583973656,0.0,0.0060373216245883645,0.0,0.00823271130625686,0.0,0.0,0.0,0.020856201975850714,0.05598243688254665,0.02579582875960483,0.1800219538968167,0.3578485181119649,0.0,162.0,19.0,27.75,293.5,48.0,31.75,297.28409090909093,3.012105965761073,13.002577422499709,2.060587604542344
111201,26.786017069653944,0.015091422425383168,0.0,0.0,0.0,0.2525208389351976,0.02107421349825222,0.0,0.007495294433987631,0.0,0.0015125033611185802,0.0,0.0,0.0,0.019259209464909922,0.45012100026888946,0.0007730572734606077,0.08543963431029847,0.14671282602850227,0.0,158.67857142857142,19.291666666666668,26.202380952380953,393.3392857142857,46.70238095238095,32.67261904761905,290.42065550577695,1.8037289104103142,13.02859524027241,1.570598644804625
1044577,5.206663420402919,0.002248356969906607,0.0,0.0,0.0,0.04565894154271878,0.059667934970598406,0.0,0.0,0.0,0.0019024558976132827,0.0,0.0,0.0,0.2065029401591145,0.6163957108267035,0.0017295053614666206,0.03614666205465237,0.029747492217225873,0.0,187.5,32.25,10.75,158.0,36.75,31.0,266.1931684334511,1.4616502562825193,5.425186689933259,1.2890070239411087
1046483,1.3529776052946012,0.0,0.0,0.0,0.0,0.018641810918774968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18175765645805592,0.5153129161118508,0.0,0.07656458055925433,0.20772303595206393,0.0,180.5,45.0,8.25,314.75,18.75,35.75,253.0502283105023,1.1942710936681864,4.371163021201563,0.8360277666229055
109465,31.49460284723944,0.04043781435756744,0.0,0.0,0.0,0.1311442615454961,0.0744455875628715,0.0,0.0014574759945130316,0.0,0.00683013260173754,0.0,0.0,0.0,0.014717649748513946,0.6005944215820759,0.0,0.06281435756744398,0.06755829903978051,0.0,169.75,16.875,18.5625,90.1875,61.1875,21.5,284.3937873818252,1.7579975844927445,9.558529146428373,1.245581313929038
111075,263.47203725305866,0.015853279452906436,0.0,0.0,0.0,0.1558547141388298,0.011993291135348954,0.0,0.00190949864558817,0.0,0.0009667050388219179,0.0,0.0,0.0,0.1603808066350808,0.3728885351515131,0.0041845006097415175,0.1865433292228443,0.08942533996932504,0.0,165.56603773584905,19.472877358490567,22.201650943396228,230.0695754716981,41.82252358490566,37.353183962264154,299.19013615157576,1.691419070929723,24.847552520091842,1.5090696242412234
111278,20.39096264674489,0.007192657311799488,0.0,0.0,0.0,0.0809284264407378,0.007633924631541788,0.0,0.0,0.0,0.007060277115876798,0.0,0.0,0.0,0.14301473832847938,0.5503927279145706,0.011914217633042097,0.10069720236519283,0.09116582825875916,0.0,128.66666666666666,20.96969696969697,19.87121212121212,1452.7424242424242,42.92424242424242,33.946969696969695,261.0375893134514,1.2148140121451554,6.632838647384267,0.953908387773416
8826,48.71653900108117,0.00519302914379701,0.0,0.0,0.0,0.14472103638816508,0.13357727633937647,0.0,0.0035667424368427863,0.0,0.011310084825636193,0.0,0.0,0.0,0.35297813753210994,0.0002956884921734952,0.00027720796141265176,0.04727319768623755,0.3008075991942489,0.0,150.26623376623377,16.83116883116883,8.295454545454545,357.8961038961039,50.76298701298701,30.25974025974026,494.0236473938343,1.0953169938841492,10.901840575658673,0.9779696084211095
107712,140.29174700218255,0.02334785090729492,0.0,0.0,0.0,0.19527526731365016,0.1682777111409017,0.0,0.007440523915511568,0.0,0.004336029454211914,0.0,0.0,0.0,0.4332565762044348,0.0,0.00019242734264254057,0.044091518444160795,0.12378209527719158,0.0,135.65869565217392,2.95,42.89565217391304,983.9728260869565,80.96521739130435,15.366304347826087,505.2991003225259,1.640736659716842,9.690867634200783,1.1288671229429479
