,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0,0.00758,0.0,0.0,0.00758
1966-01-01,0.0,0.00898,0.0,0.0,0.00898
1971-01-01,0.0,0.00848,0.0,0.0,0.00848
1976-01-01,0.0,0.0065,0.0,0.0,0.0065
1981-01-01,0.0,0.00741,0.0,0.0,0.00741
1986-01-01,0.0,0.0082,0.0,0.0,0.0082
1991-01-01,0.0,0.00874,0.0,0.0,0.00874
1996-01-01,0.0,0.00985,0.0,0.0,0.00985
2001-01-01,0.0,0.00852,0.0,0.0,0.00852
2006-01-01,0.0,0.00912,0.0,0.0,0.00912
2011-01-01,0.0,0.00739,0.0,0.0,0.00739
2016-01-01,0.0,0.00791,0.0,0.0,0.00791
2021-01-01,0.0,0.01032,0.0,0.0,0.01032
