,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,8.07144,0.46045,3.8969,10.66278,6.9487
1966-01-01,8.16059,0.61854,5.90766,11.3739,9.73951
1971-01-01,9.08905,0.55488,7.06973,11.20514,9.74071
1976-01-01,9.06633,0.43537,8.82006,11.00426,11.19336
1981-01-01,9.9305,0.44577,10.43804,11.41069,12.364
1986-01-01,9.95058,0.4416,10.12174,10.99394,11.60671
1991-01-01,10.62804,0.44206,7.88563,11.6134,9.31305
1996-01-01,10.43413,0.42896,5.24296,12.09585,7.33364
2001-01-01,9.46664,0.39117,5.95378,15.13395,12.01226
2006-01-01,13.37443,0.37924,4.64903,16.4455,8.09935
2011-01-01,14.10729,0.3403,8.89422,14.42922,9.55644
2016-01-01,14.81734,0.34765,11.90303,17.1332,14.56654
2021-01-01,16.18457,0.37834,12.29694,19.78589,16.2766
