,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,1.30761,0.08351,0.92468,1.29549,0.99606
1966-01-01,1.30525,0.10978,1.49168,1.19343,1.48964
1971-01-01,1.36823,0.09397,2.00121,1.21871,1.94566
1976-01-01,1.46494,0.07326,2.5353,1.12086,2.26448
1981-01-01,1.55573,0.07752,2.01277,1.04154,1.57611
1986-01-01,1.37635,0.08519,1.65676,0.88362,1.24922
1991-01-01,1.299,0.08893,1.23973,0.9095,0.93917
1996-01-01,1.16692,0.09109,0.75328,0.85991,0.53736
2001-01-01,1.00659,0.08194,0.81768,0.74617,0.6392
2006-01-01,1.15,0.08231,0.59176,0.65552,0.17959
2011-01-01,1.1047,0.07224,1.02885,0.51056,0.50694
2016-01-01,1.02776,0.07556,1.22675,0.46997,0.74451
2021-01-01,0.99574,0.08413,1.16869,0.4182,0.67528
