,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,2.41702,0.19354,1.66037,2.53025,1.96715
1966-01-01,2.42675,0.25558,2.72258,2.33062,2.88203
1971-01-01,2.49364,0.21975,3.57488,2.33856,3.63955
1976-01-01,2.64979,0.17149,4.40053,2.13123,4.05347
1981-01-01,2.8118,0.18092,3.65495,1.97191,2.99598
1986-01-01,2.49476,0.189,2.92514,1.71418,2.33356
1991-01-01,2.36378,0.19603,2.18466,1.79658,1.81349
1996-01-01,2.13491,0.19916,1.34502,1.69247,1.10175
2001-01-01,1.87949,0.18078,1.48747,1.52962,1.31838
2006-01-01,2.17641,0.17915,1.07959,1.42111,0.50344
2011-01-01,2.09737,0.15936,1.86831,1.08859,1.01889
2016-01-01,1.99465,0.16494,2.24923,1.11285,1.53238
2021-01-01,2.02171,0.1714,2.20174,1.1116,1.46304
