,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,2.75827,0.13934,1.82596,3.14566,2.3527
1966-01-01,2.85631,0.18308,3.0457,2.90339,3.27586
1971-01-01,2.86096,0.16327,3.77822,2.81607,3.89659
1976-01-01,2.99181,0.1297,4.34842,2.54372,4.03003
1981-01-01,3.1186,0.13831,3.92114,2.3931,3.33394
1986-01-01,2.96772,0.16568,3.32631,2.27774,2.802
1991-01-01,2.82303,0.16926,2.45776,2.44318,2.24716
1996-01-01,2.58458,0.16938,1.56464,2.3034,1.45283
2001-01-01,2.35622,0.15639,1.78962,2.19898,1.78877
2006-01-01,2.79536,0.15057,1.30938,2.19147,0.85606
2011-01-01,2.70071,0.13781,2.24387,1.64852,1.3295
2016-01-01,2.66058,0.13952,2.74339,1.88672,2.10904
2021-01-01,2.93476,0.12426,2.91821,2.09675,2.20446
