,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,7.59991,0.16446,3.79888,9.00514,5.36857
1966-01-01,7.91784,0.21979,5.75711,9.54222,7.60128
1971-01-01,8.73097,0.19289,6.92344,9.46325,7.84861
1976-01-01,8.74133,0.15348,8.70331,9.43295,9.5484
1981-01-01,9.52285,0.15864,10.08372,9.94913,10.66865
1986-01-01,9.18581,0.16078,9.49417,9.19078,9.65991
1991-01-01,9.78277,0.16285,7.34527,9.63406,7.35941
1996-01-01,9.62998,0.1589,4.87711,10.20119,5.60722
2001-01-01,8.7205,0.14702,5.57256,12.7272,9.72628
2006-01-01,12.40442,0.14338,4.37185,13.98174,6.09255
2011-01-01,13.18963,0.12871,8.40743,12.81576,8.16228
2016-01-01,13.68611,0.13223,11.06177,14.71522,12.22312
2021-01-01,14.70722,0.14118,11.25174,16.28673,12.97243
