,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,6.84994,0.67408,3.58919,9.25223,6.66557
1966-01-01,7.38651,0.93711,5.47929,9.65729,8.68717
1971-01-01,8.34483,0.84752,6.60459,9.67654,8.78383
1976-01-01,8.77476,0.67143,8.37837,9.58845,9.8635
1981-01-01,9.55625,0.70029,9.81555,10.20086,11.16044
1986-01-01,9.70942,0.70154,9.34315,9.75711,10.09237
1991-01-01,10.12513,0.7379,7.11132,9.29266,7.01675
1996-01-01,9.98276,0.72569,4.77395,9.61289,5.12976
2001-01-01,8.85804,0.6695,5.49483,12.55632,9.86261
2006-01-01,12.3022,0.66172,4.10381,13.75406,6.21738
2011-01-01,12.742,0.61191,7.67975,13.26841,8.81807
2016-01-01,14.23887,0.63981,10.94904,15.78213,13.13211
2021-01-01,14.96013,0.66317,10.8499,17.56607,14.11902
