,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0,0.00632,0.0,0.0,0.00632
1966-01-01,0.0,0.0082,0.0,0.0,0.0082
1971-01-01,0.0,0.00745,0.0,0.0,0.00745
1976-01-01,0.0,0.00558,0.0,0.0,0.00558
1981-01-01,0.0,0.0062,0.0,0.0,0.0062
1986-01-01,0.0,0.00598,0.0,0.0,0.00598
1991-01-01,0.0,0.00549,0.0,0.0,0.00549
1996-01-01,0.0,0.00508,0.0,0.0,0.00508
2001-01-01,0.0,0.00452,0.0,0.0,0.00452
2006-01-01,0.0,0.00417,0.0,0.0,0.00417
2011-01-01,0.0,0.00382,0.0,0.0,0.00382
2016-01-01,0.0,0.00376,0.0,0.0,0.00376
2021-01-01,0.0,0.00585,0.0,0.0,0.00585
