id,name,lat,lon,obs_q
01491000,CHOPTANK RIVER NEAR GREENSBORO; MD,38.99719444,-75.7858056,XXX
01493112,CHESTERVILLE BRANCH NEAR CRUMPTON; MD,39.25705556,-75.94013889,XXX
01534000,Tunkhannock Creek near Tunkhannock; PA,41.55841008,-75.89464168,XXX
01540500,Susquehanna River at Danville; PA,40.95814218,-76.6191222,XXX
01549700,Pine Creek bl L Pine Creek near Waterville; PA,41.273683,-77.32414028,XXX
01553850,Chillisquaque Creek near Potts Grove; PA,40.97444444,-76.8,XXX
01558000,Little Juniata River at Spruce Creek; PA,40.61256655,-78.1405645,XXX
01567000,Juniata River at Newport; PA,40.47841677,-77.1291484,XXX
01570500,Susquehanna River at Harrisburg; PA,40.25481164,-76.8860846,XXX
01573160,Quittapahilla Creek near Bellegrove; PA,40.3426111,-76.56188889,XXX
01573695,Conewago Creek near Bellaire; PA,40.19527778,-76.56777778,XXX
01573710,Conewago Creek near Falmouth; PA,40.14930556,-76.68775,XXX
01574000,West Conewago Creek near Manchester; PA,40.0809008,-76.7180813,XXX
01575598,Codorus Creek near Saginaw; PA,40.0522222,-76.6544444,XXX
01576000,Susquehanna River at Marietta; PA,40.0545413,-76.5307992,XXX
015765195,Big Spring Run near Mylin Corners; PA,39.9959361,-76.26403889,XXX
01576754,Conestoga River at Conestoga; PA,39.9464886,-76.3677388,XXX
01576767,Pequea Creek near Ronks; PA,40.00916667,-76.1622222,XXX
01577500,Muddy Creek at Castle Fin; PA,39.77260378,-76.3157919,XXX
01578310,SUSQUEHANNA RIVER AT CONOWINGO; MD,39.65788889,-76.1744444,XXX
01581752,PLUMTREE RUN NEAR BEL AIR; MD,39.49627778,-76.3474444,XXX
01591000,PATUXENT RIVER NEAR UNITY; MD,39.23825,-77.0557222,XXX
01594440,PATUXENT RIVER NEAR BOWIE; MD,38.95591667,-76.6936944,XXX
01594526,WESTERN BRANCH AT UPPER MARLBORO; MD,38.8142222,-76.7487222,XXX
01604500,PATTERSON CREEK NEAR HEADSVILLE; WV,39.44314946,-78.8219649,XXX
