,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,9.14947,0.06845,4.48654,12.67931,8.08484
1966-01-01,9.3695,0.09211,6.80367,13.48828,11.01456
1971-01-01,10.23354,0.08282,7.98324,13.11836,10.95089
1976-01-01,10.30357,0.06517,10.03629,13.38351,13.18139
1981-01-01,11.17277,0.06685,11.69042,14.13467,14.71917
1986-01-01,11.15336,0.06614,11.21135,13.68666,13.81079
1991-01-01,11.40409,0.06642,8.53534,14.37442,11.57209
1996-01-01,11.17016,0.06455,5.65266,14.68975,9.2368
2001-01-01,10.06138,0.05925,6.3692,17.5035,13.87058
2006-01-01,14.00745,0.05747,4.96792,18.45773,9.47567
2011-01-01,14.68478,0.0519,9.48719,17.17036,12.02467
2016-01-01,15.07273,0.0531,12.37718,19.56677,16.92432
2021-01-01,16.25392,0.05473,12.74618,21.19883,17.74582
