,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,3.03347,1.32663,1.6764,3.35536,3.32492
1966-01-01,3.0478,2.11646,2.48522,3.1013,4.65517
1971-01-01,3.15587,2.23955,2.88206,2.91855,4.8843
1976-01-01,2.9745,1.52501,3.14724,2.4704,4.16814
1981-01-01,3.19451,1.77621,3.48498,2.46531,4.532
1986-01-01,2.94673,1.98405,3.10851,2.32883,4.47466
1991-01-01,2.89216,2.33014,2.29872,2.27006,4.00676
1996-01-01,2.73804,2.44741,1.49498,2.22049,3.42484
2001-01-01,2.49472,2.4891,1.70742,2.00624,3.70804
2006-01-01,3.37048,2.6148,1.30829,1.91475,2.46737
2011-01-01,3.18836,2.57402,2.24876,1.55865,3.19307
2016-01-01,3.33423,2.73287,2.92541,1.39854,3.72258
2021-01-01,3.57852,3.25581,2.92857,1.30078,3.90664
