,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0,0.00112,0.0,0.0,0.00112
1966-01-01,0.0,0.00136,0.0,0.0,0.00136
1971-01-01,0.0,0.00131,0.0,0.0,0.00131
1976-01-01,0.0,0.00067,0.0,0.0,0.00067
1981-01-01,0.0,0.00449,0.0,0.0,0.00449
1986-01-01,0.0,0.00406,0.0,0.0,0.00406
1991-01-01,0.0,0.0041,0.0,0.0,0.0041
1996-01-01,0.0,0.00392,0.0,0.0,0.00392
2001-01-01,0.0,0.00363,0.0,0.0,0.00363
2006-01-01,0.0,0.00337,0.0,0.0,0.00337
2011-01-01,0.0,0.00324,0.0,0.0,0.00324
2016-01-01,0.0,0.00327,0.0,0.0,0.00327
2021-01-01,0.0,0.00723,0.0,0.0,0.00723
