,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.72581,0.0,0.5448,0.89434,0.71333
1966-01-01,0.7109,0.0,0.62689,0.74381,0.65979
1971-01-01,0.5241,0.0,0.56495,0.65757,0.69841
1976-01-01,0.63489,0.0,0.6045,0.7082,0.67782
1981-01-01,0.70001,0.0,0.62538,0.84109,0.76646
1986-01-01,0.62613,0.0,0.63746,0.74656,0.75788
1991-01-01,0.5812,0.0,0.69317,0.81086,0.92283
1996-01-01,0.82824,0.0,0.68106,0.84747,0.70029
2001-01-01,0.60735,0.0,0.78831,0.89784,1.0788
2006-01-01,0.60573,0.0,0.69836,0.83955,0.93219
2011-01-01,0.57401,0.0,0.6435,0.7993,0.86879
2016-01-01,0.47273,0.0,1.46549,0.74176,1.73451
2021-01-01,0.39435,0.0,1.40433,0.63818,1.64816
