,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.03075,0.03527,0.02202,0.03236,0.0589
1966-01-01,0.03244,0.04177,0.03523,0.03098,0.07554
1971-01-01,0.03349,0.03895,0.04481,0.02961,0.07988
1976-01-01,0.03572,0.03268,0.05366,0.02782,0.07844
1981-01-01,0.03926,0.03459,0.05011,0.02744,0.07289
1986-01-01,0.03634,0.0346,0.0426,0.02536,0.06622
1991-01-01,0.03359,0.03922,0.03044,0.0254,0.06147
1996-01-01,0.03057,0.03852,0.01952,0.02403,0.05151
2001-01-01,0.02639,0.03363,0.02048,0.0216,0.04931
2006-01-01,0.02882,0.03428,0.01479,0.02065,0.04089
2011-01-01,0.03181,0.03179,0.02778,0.01679,0.04455
2016-01-01,0.02787,0.03265,0.0314,0.01585,0.05202
2021-01-01,0.02855,0.0389,0.03156,0.01664,0.05856
