,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,6.71748,1.47332,3.44408,9.35787,7.55779
1966-01-01,6.79189,2.06571,5.00707,10.92392,11.2048
1971-01-01,7.04427,1.79569,5.96599,8.80037,9.51779
1976-01-01,6.6928,1.36116,7.02084,7.98605,9.67524
1981-01-01,7.60957,1.40058,8.06929,8.65897,10.51928
1986-01-01,7.23812,1.37666,7.01451,7.85062,9.00368
1991-01-01,6.80566,1.40773,5.03289,7.8591,7.49405
1996-01-01,6.8562,1.36996,3.50364,8.74807,6.76547
2001-01-01,6.04645,1.36949,4.09016,7.85387,7.26708
2006-01-01,8.42336,1.29932,3.08252,6.90659,2.86507
2011-01-01,8.8649,1.2581,5.77874,5.53874,3.71068
2016-01-01,9.05316,1.29927,7.71674,5.02773,4.99058
2021-01-01,9.13399,1.21509,7.47035,5.13325,4.68469
